76 -6.98333268e+00 -6.62336004e+00 -2.31011592e+00 -2.31010903e+00 -2.27240571e+00 -1.73110430e+00 1.22679070e+01 1.37226725e+01 1.37226926e+01 2.19250849e+01 2.40070098e+01 5.41269197e+01 5.70253735e+01 5.70254280e+01 6.86220289e+01 
77 -6.99224824e+00 -6.64308985e+00 -2.26635256e+00 -2.26634558e+00 -2.25877286e+00 -1.57830252e+00 1.19148797e+01 1.36218073e+01 1.36218273e+01 2.17115990e+01 2.39551141e+01 5.44098489e+01 5.74417187e+01 5.74417731e+01 6.90521835e+01 
78 -7.00157383e+00 -6.66207509e+00 -2.24558496e+00 -2.22361727e+00 -2.22361060e+00 -1.42342068e+00 1.15623167e+01 1.35246052e+01 1.35246251e+01 2.15209093e+01 2.39057043e+01 5.46901318e+01 5.78511840e+01 5.78512383e+01 6.94685219e+01 
79 -7.01118809e+00 -6.68030298e+00 -2.23285780e+00 -2.18199583e+00 -2.18198918e+00 -1.26673580e+00 1.12119434e+01 1.34311305e+01 1.34311503e+01 2.13516526e+01 2.38587475e+01 5.49669402e+01 5.82527961e+01 5.82528504e+01 6.98698084e+01 
80 -7.02098100e+00 -6.69776138e+00 -2.22060766e+00 -2.14157344e+00 -2.14156684e+00 -1.10853728e+00 1.08653847e+01 1.33414477e+01 1.33414674e+01 2.12022183e+01 2.38142115e+01 5.52394156e+01 5.86455505e+01 5.86456047e+01 7.02551105e+01 
81 -7.03085247e+00 -6.71443882e+00 -2.20885001e+00 -2.10243583e+00 -2.10242927e+00 -9.49134537e-01 1.05241245e+01 1.32556213e+01 1.32556410e+01 2.10708722e+01 2.37720648e+01 5.55066723e+01 5.90284149e+01 5.90284689e+01 7.06237426e+01 
82 -7.04071105e+00 -6.73032441e+00 -2.19759981e+00 -2.06466858e+00 -2.06466207e+00 -7.88865651e-01 1.01894893e+01 1.31737161e+01 1.31737357e+01 2.09558540e+01 2.37322769e+01 5.57678022e+01 5.94003340e+01 5.94003879e+01 7.09752108e+01 
83 -7.05047290e+00 -6.74540794e+00 -2.18687141e+00 -2.02835666e+00 -2.02835021e+00 -6.28106469e-01 9.86265095e+00 1.30957960e+01 1.30958155e+01 2.08554471e+01 2.36948184e+01 5.60218801e+01 5.97602366e+01 5.97602904e+01 7.13091643e+01 
84 -7.06006096e+00 -6.75967976e+00 -2.17667862e+00 -1.99358418e+00 -1.99357777e+00 -4.67282107e-01 9.54464780e+00 1.30219246e+01 1.30219440e+01 2.07680277e+01 2.36596609e+01 5.62679691e+01 6.01070403e+01 6.01070939e+01 7.16253508e+01 
85 -7.06940428e+00 -6.77313086e+00 -2.16703461e+00 -1.96043380e+00 -1.96042744e+00 -3.06879098e-01 9.23641379e+00 1.29521641e+01 1.29521835e+01 2.06920934e+01 2.36267772e+01 5.65051269e+01 6.04396600e+01 6.04397135e+01 7.19235810e+01 
86 -7.07843746e+00 -6.78575281e+00 -2.15795188e+00 -1.92898641e+00 -1.92898010e+00 -1.47460169e-01 8.93881622e+00 1.28865757e+01 1.28865950e+01 2.06262783e+01 2.35961414e+01 5.67324132e+01 6.07570148e+01 6.07570681e+01 7.22037010e+01 
87 -7.08710029e+00 -6.79753776e+00 -2.14944228e+00 -1.89932067e+00 -1.89931441e+00 1.03187603e-02 8.65269715e+00 1.28252186e+01 1.28252379e+01 2.05693582e+01 2.35677291e+01 5.69488957e+01 6.10580355e+01 6.10580887e+01 7.24655706e+01 
88 -7.09533740e+00 -6.80847845e+00 -2.14151695e+00 -1.87151247e+00 -1.87150625e+00 1.65689854e-01 8.37891551e+00 1.27681501e+01 1.27681693e+01 2.05202477e+01 2.35415170e+01 5.71536591e+01 6.13416743e+01 6.13417273e+01 7.27090501e+01 
